,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2837,3152006.0,Pompéu,31.0,MG,484.9671641791045,516.7558823529412,517.5470588235294,546.2313432835821,774.1176470588235
2838,3152105.0,Ponte Nova,31.0,MG,538.483574879227,566.5331753554502,547.8535545023697,620.4217391304348,749.4786729857819
2839,3152131.0,Ponto Chique,31.0,MG,,378.9,394.5,,380.0
2840,3152170.0,Ponto dos Volantes,31.0,MG,499.8357142857143,517.9866666666667,520.7733333333333,531.1,622.6666666666666
2841,3152204.0,Porteirinha,31.0,MG,503.6488636363636,524.4760869565217,524.133695652174,564.2238636363636,722.3913043478261
2842,3152303.0,Porto Firme,31.0,MG,472.6333333333334,482.4166666666667,492.05,502.95,506.6666666666667
2843,3152402.0,Poté,31.0,MG,452.95714285714286,472.825,481.4,482.0142857142857,512.5
2844,3152501.0,Pouso Alegre,31.0,MG,548.2860887096774,572.5265625,554.45703125,632.3040322580645,742.96875
2845,3152600.0,Pouso Alto,31.0,MG,504.01666666666665,571.3166666666667,549.6333333333333,569.8833333333333,646.6666666666666
2846,3152709.0,Prados,31.0,MG,480.0777777777778,501.21999999999997,492.93999999999994,559.2666666666667,588.0
2847,3152808.0,Prata,31.0,MG,485.6714285714285,497.7285714285714,503.17857142857144,505.0339285714286,571.0714285714286
2848,3152907.0,Pratápolis,31.0,MG,466.62666666666667,492.0933333333333,506.27333333333337,488.0866666666667,608.0
2849,3153004.0,Pratinha,31.0,MG,524.675,514.1,482.58000000000004,550.2,524.0
2850,3153103.0,Presidente Bernardes,31.0,MG,526.58,463.45,452.41,552.98,296.0
2851,3153202.0,Presidente Juscelino,31.0,MG,481.5,529.8666666666667,496.3,548.9666666666666,493.3333333333333
2852,3153301.0,Presidente Kubitschek,31.0,MG,432.09999999999997,446.8333333333333,450.06666666666666,416.1666666666667,613.3333333333334
2853,3153400.0,Presidente Olegário,31.0,MG,492.24666666666667,508.02058823529416,489.25588235294117,543.3866666666667,601.7647058823529
2854,3153509.0,Alto Jequitibá,31.0,MG,497.43333333333334,497.55,512.15,563.1166666666667,616.6666666666666
2855,3153608.0,Prudente de Morais,31.0,MG,504.62,559.1600000000001,528.5600000000001,532.5,652.0
2856,3153806.0,Queluzito,31.0,MG,433.35,437.1,481.375,488.025,535.0
2857,3153905.0,Raposos,31.0,MG,474.3225806451613,509.940625,507.86875,535.9129032258064,559.375
2858,3154002.0,Raul Soares,31.0,MG,519.1254901960784,529.4346153846153,527.6923076923077,609.3294117647059,723.8461538461538
2859,3154101.0,Recreio,31.0,MG,429.9421052631579,480.93999999999994,476.515,453.1736842105263,429.0
2860,3154150.0,Reduto,31.0,MG,491.55,520.74,517.38,512.85,416.0
2861,3154200.0,Resende Costa,31.0,MG,516.275,549.1515151515151,535.9969696969697,601.425,596.3636363636364
2862,3154309.0,Resplendor,31.0,MG,506.0739130434783,518.6826086956522,508.7217391304348,538.0130434782608,590.4347826086956
2863,3154408.0,Ressaquinha,31.0,MG,473.3333333333333,487.7444444444444,495.37777777777785,510.0,608.8888888888889
2864,3154457.0,Riachinho,31.0,MG,438.34999999999997,436.93333333333334,430.46,441.47499999999997,474.6666666666667
2865,3154507.0,Riacho dos Machados,31.0,MG,504.3454545454546,521.0727272727273,494.32727272727277,542.5272727272727,663.6363636363636
2866,3154606.0,Ribeirão das Neves,31.0,MG,503.76903353057196,535.3831758034027,526.9340264650283,545.3737672583826,634.4045368620037
2867,3154705.0,Ribeirão Vermelho,31.0,MG,491.26666666666665,531.96,516.6899999999999,500.3666666666667,588.0
2868,3154804.0,Rio Acima,31.0,MG,484.40000000000003,578.7666666666668,548.9333333333333,613.3000000000001,653.3333333333334
2869,3154903.0,Rio Casca,31.0,MG,490.15,527.8227272727273,521.8045454545455,541.15,636.3636363636364
2870,3155009.0,Rio Doce,31.0,MG,501.91999999999996,533.0666666666667,509.8333333333333,505.25999999999993,573.3333333333334
2871,3155108.0,Rio do Prado,31.0,MG,463.5,459.45,462.65,474.75,210.0
2872,3155207.0,Rio Espera,31.0,MG,457.29999999999995,505.0,489.2190476190476,537.7666666666667,592.3809523809524
2873,3155306.0,Rio Manso,31.0,MG,452.2142857142857,468.12857142857143,491.75714285714287,505.12857142857143,515.7142857142857
2874,3155405.0,Rio Novo,31.0,MG,481.81875,520.8823529411765,508.12941176470594,582.7125,654.1176470588235
2875,3155504.0,Rio Paranaíba,31.0,MG,496.0,509.7142857142857,492.85999999999996,523.8588235294118,674.8571428571429
2876,3155603.0,Rio Pardo de Minas,31.0,MG,448.4122448979592,468.63800000000003,471.01,476.7387755102041,544.0
2877,3155702.0,Rio Piracicaba,31.0,MG,488.58666666666664,526.46,522.4599999999999,571.9333333333333,641.3333333333334
2878,3155801.0,Rio Pomba,31.0,MG,518.025,553.689024390244,531.5036585365854,570.85375,661.219512195122
2879,3155900.0,Rio Preto,31.0,MG,516.85,530.625,518.2,497.55,720.0
2880,3156007.0,Rio Vermelho,31.0,MG,447.58,474.204,471.32800000000003,451.06800000000004,468.8
2881,3156106.0,Ritápolis,31.0,MG,534.275,588.175,562.7750000000001,679.575,605.0
2882,3156205.0,Rochedo de Minas,31.0,MG,457.4,425.8,447.1,516.3,680.0
2883,3156304.0,Rodeiro,31.0,MG,524.0333333333333,534.5555555555555,503.8666666666667,531.3333333333334,682.2222222222222
2884,3156403.0,Romaria,31.0,MG,442.9,492.06000000000006,487.93999999999994,511.59999999999997,408.0
2885,3156452.0,Rosário da Limeira,31.0,MG,489.55,541.08,513.14,532.71,776.0
2886,3156502.0,Rubelita,31.0,MG,459.6777777777778,434.6578947368421,435.1578947368421,464.54999999999995,478.94736842105266
2887,3156601.0,Rubim,31.0,MG,483.19090909090914,510.875,481.5333333333333,479.9636363636364,600.0
2888,3156700.0,Sabará,31.0,MG,523.036231884058,544.3176744186046,540.1981395348837,583.723188405797,656.4651162790698
2889,3156809.0,Sabinópolis,31.0,MG,524.146875,503.0777777777778,497.6361111111112,559.2125,579.4444444444445
2890,3156908.0,Sacramento,31.0,MG,513.9428571428572,531.3149253731343,523.934328358209,576.7698412698413,683.5820895522388
2891,3157005.0,Salinas,31.0,MG,505.72985074626865,518.4942857142858,519.9747619047619,557.7711442786069,646.0952380952381
2892,3157104.0,Salto da Divisa,31.0,MG,478.2833333333333,516.1333333333333,503.9666666666667,512.75,593.3333333333334
2893,3157203.0,Santa Bárbara,31.0,MG,491.16379310344826,524.44375,526.8515625,551.8620689655172,619.375
2894,3157252.0,Santa Bárbara do Leste,31.0,MG,521.23,571.9,550.63,614.6600000000001,668.0
2895,3157278.0,Santa Bárbara do Monte Verde,31.0,MG,504.75,617.5999999999999,548.1500000000001,728.0,910.0
2896,3157302.0,Santa Bárbara do Tugúrio,31.0,MG,504.8,530.0600000000001,516.2,521.46,616.0
2897,3157336.0,Santa Cruz de Minas,31.0,MG,426.9666666666667,425.8666666666666,432.06666666666666,491.0333333333333,460.0
2898,3157401.0,Santa Cruz do Escalvado,31.0,MG,527.5,506.3,478.2,657.9,400.0
2899,3157500.0,Santa Efigênia de Minas,31.0,MG,495.75,521.0999999999999,521.95,567.6500000000001,770.0
2900,3157609.0,Santa Fé de Minas,31.0,MG,460.58000000000004,441.88,430.12,426.71999999999997,480.0
2901,3157658.0,Santa Helena de Minas,31.0,MG,453.45,476.7,444.31666666666666,468.28333333333336,606.6666666666666
2902,3157708.0,Santa Juliana,31.0,MG,490.05,483.98,514.3,542.2083333333334,560.0
2903,3157807.0,Santa Luzia,31.0,MG,501.4543123543123,536.4958149779736,528.0585903083701,555.316317016317,623.0396475770925
2904,3157906.0,Santa Margarida,31.0,MG,463.8235294117647,510.2,515.8875,511.7235294117647,622.5
2905,3158003.0,Santa Maria de Itabira,31.0,MG,463.46875,518.68125,498.1125,534.54375,608.75
2906,3158201.0,Santa Maria do Suaçuí,31.0,MG,470.23636363636365,488.95599999999996,484.224,517.4545454545455,570.4
2907,3158300.0,Santana da Vargem,31.0,MG,485.0111111111112,511.06363636363636,516.1545454545454,539.6333333333333,614.5454545454545
2908,3158409.0,Santana de Cataguases,31.0,MG,505.75,563.1999999999999,521.5,596.05,700.0
2909,3158508.0,Santana de Pirapama,31.0,MG,476.53999999999996,546.73,545.4100000000001,545.33,582.0
2910,3158706.0,Santana do Garambéu,31.0,MG,573.8000000000001,583.5666666666667,561.4666666666667,647.6,880.0
2911,3158805.0,Santana do Jacaré,31.0,MG,475.1,490.93999999999994,468.88,501.67499999999995,560.0
2912,3158904.0,Santana do Manhuaçu,31.0,MG,475.28000000000003,518.2,503.2,537.04,668.0
2913,3158953.0,Santana do Paraíso,31.0,MG,496.2090909090909,537.12,536.0885714285714,554.1090909090908,596.0
2914,3159001.0,Santana do Riacho,31.0,MG,450.255,498.59499999999997,490.91,458.36,526.0
2915,3159100.0,Santana dos Montes,31.0,MG,,,,,
2916,3159209.0,Santa Rita de Caldas,31.0,MG,486.19090909090914,508.45000000000005,495.10833333333335,532.3818181818182,658.3333333333334
2917,3159308.0,Santa Rita de Jacutinga,31.0,MG,,,,,
2918,3159357.0,Santa Rita de Minas,31.0,MG,484.3833333333334,529.8000000000001,526.0,615.1333333333333,790.0
2919,3159407.0,Santa Rita de Ibitipoca,31.0,MG,447.71999999999997,494.06666666666666,472.7833333333333,501.93999999999994,443.3333333333333
2920,3159506.0,Santa Rita do Itueto,31.0,MG,444.65000000000003,412.04285714285714,423.64285714285717,407.6333333333334,322.85714285714283
2921,3159605.0,Santa Rita do Sapucaí,31.0,MG,535.7416666666667,556.443,548.144,642.7989583333333,796.8
2922,3159704.0,Santa Rosa da Serra,31.0,MG,517.625,536.3000000000001,549.525,564.55,630.0
2923,3159803.0,Santa Vitória,31.0,MG,448.6222222222222,450.56666666666666,462.1714285714286,441.42777777777775,437.14285714285717
2924,3159902.0,Santo Antônio do Amparo,31.0,MG,459.39444444444445,489.3370370370371,491.65185185185186,468.4648148148148,515.925925925926
2925,3160009.0,Santo Antônio do Aventureiro,31.0,MG,425.1857142857143,431.1857142857143,445.87142857142857,437.32857142857137,511.42857142857144
2926,3160108.0,Santo Antônio do Grama,31.0,MG,476.5222222222222,491.3,483.88,503.1555555555555,564.0
2927,3160207.0,Santo Antônio do Itambé,31.0,MG,469.85,436.4,514.4,472.25,605.0
2928,3160306.0,Santo Antônio do Jacinto,31.0,MG,451.9083333333333,454.1642857142857,497.38571428571424,466.3833333333334,472.85714285714283
2929,3160405.0,Santo Antônio do Monte,31.0,MG,496.451724137931,544.065625,536.16875,580.0724137931034,665.625
2930,3160454.0,Santo Antônio do Retiro,31.0,MG,479.2857142857143,508.35714285714283,494.6714285714285,496.0285714285714,511.42857142857144
2931,3160504.0,Santo Antônio do Rio Abaixo,31.0,MG,518.75,531.525,526.025,576.1,610.0
2932,3160702.0,Santos Dumont,31.0,MG,529.9275862068965,552.435593220339,540.7677966101695,586.5189655172413,642.542372881356
2933,3160801.0,São Bento Abade,31.0,MG,501.75,521.04,490.41999999999996,552.425,648.0
2934,3160900.0,São Brás do Suaçuí,31.0,MG,455.87,482.2,503.58000000000004,533.0,478.0
2935,3160959.0,São Domingos das Dores,31.0,MG,466.7923076923077,524.3714285714285,514.0928571428572,502.65384615384613,572.8571428571429
2936,3161007.0,São Domingos do Prata,31.0,MG,490.028,512.8225806451613,516.1129032258065,536.444,558.7096774193549
2937,3161056.0,São Félix de Minas,31.0,MG,392.1,306.6,348.7,438.2,440.0
2938,3161106.0,São Francisco,31.0,MG,475.3457831325301,500.3318681318681,489.44945054945055,509.20602409638553,521.7582417582418
2939,3161205.0,São Francisco de Paula,31.0,MG,468.9666666666667,490.05,487.75,559.5500000000001,676.6666666666666
2940,3161304.0,São Francisco de Sales,31.0,MG,451.3142857142857,477.1857142857143,474.7285714285714,485.42857142857144,474.2857142857143
2941,3161403.0,São Francisco do Glória,31.0,MG,444.5444444444445,481.4888888888888,467.0,486.46666666666664,611.1111111111111
2942,3161502.0,São Geraldo,31.0,MG,507.53333333333336,531.8857142857144,524.0761904761905,551.8190476190476,673.3333333333334
2943,3161601.0,São Geraldo da Piedade,31.0,MG,498.075,510.05,488.425,511.79999999999995,535.0
2944,3161650.0,São Geraldo do Baixio,31.0,MG,400.0333333333333,437.6333333333334,466.90000000000003,468.9666666666667,486.6666666666667
2945,3161700.0,São Gonçalo do Abaeté,31.0,MG,481.49090909090904,501.75454545454545,486.1181818181818,482.10909090909087,623.6363636363636
2946,3161809.0,São Gonçalo do Pará,31.0,MG,495.62142857142857,516.3411764705882,501.4882352941176,558.4357142857143,535.2941176470588
2947,3161908.0,São Gonçalo do Rio Abaixo,31.0,MG,497.8636363636364,509.9846153846154,510.4769230769231,515.6999999999999,523.0769230769231
2948,3162005.0,São Gonçalo do Sapucaí,31.0,MG,509.26545454545453,559.2236363636364,546.8763636363636,610.9436363636364,686.5454545454545
2949,3162104.0,São Gotardo,31.0,MG,495.95256410256417,527.6012658227849,519.646835443038,560.975641025641,687.0886075949367
2950,3162203.0,São João Batista do Glória,31.0,MG,397.1166666666666,506.5333333333333,478.4166666666667,464.1333333333334,566.6666666666666
2951,3162252.0,São João da Lagoa,31.0,MG,492.6,519.2666666666667,515.9166666666666,533.38,623.3333333333334
2952,3162302.0,São João da Mata,31.0,MG,,,,,
2953,3162401.0,São João da Ponte,31.0,MG,459.99090909090904,480.2108695652174,473.72391304347826,460.5681818181818,558.2608695652174
2954,3162450.0,São João das Missões,31.0,MG,425.29285714285714,471.8,471.5357142857143,427.55,440.0
2955,3162500.0,São João del Rei,31.0,MG,530.0165137614679,558.5665680473372,545.2494082840236,602.388379204893,725.6213017751479
2956,3162559.0,São João do Manhuaçu,31.0,MG,530.6,486.725,469.42499999999995,490.275,420.0
2957,3162575.0,São João do Manteninha,31.0,MG,503.5666666666666,549.3714285714286,547.5857142857143,581.4,545.7142857142857
2958,3162609.0,São João do Oriente,31.0,MG,472.43333333333334,501.59999999999997,484.93333333333334,545.7666666666667,573.3333333333334
2959,3162658.0,São João do Pacuí,31.0,MG,315.35,460.0,471.125,312.3,580.0
2960,3162708.0,São João do Paraíso,31.0,MG,512.0821428571428,546.0896551724138,523.5793103448276,573.5821428571428,691.0344827586207
2961,3162807.0,São João Evangelista,31.0,MG,538.2095238095237,561.4275590551181,549.2905511811023,617.9404761904761,777.007874015748
2962,3162906.0,São João Nepomuceno,31.0,MG,548.465,565.3590163934426,548.5606557377049,627.1916666666667,771.8032786885246
2963,3162922.0,São Joaquim de Bicas,31.0,MG,489.2423076923077,514.3375,502.234375,532.5384615384615,518.125
2964,3162948.0,São José da Barra,31.0,MG,467.68,479.3375,495.18125,515.2666666666667,631.25
2965,3162955.0,São José da Lapa,31.0,MG,510.55999999999995,539.3026315789474,534.8552631578947,566.6228571428571,605.7894736842105
2966,3163003.0,São José da Safira,31.0,MG,441.54999999999995,454.45,478.25,523.1,660.0
2967,3163102.0,São José da Varginha,31.0,MG,454.95000000000005,514.7,511.35,413.2,710.0
2968,3163201.0,São José do Alegre,31.0,MG,491.64000000000004,489.08125,458.53125,475.5133333333333,551.25
2969,3163300.0,São José do Divino,31.0,MG,500.525,505.12000000000006,526.42,531.15,556.0
2970,3163409.0,São José do Goiabal,31.0,MG,454.6666666666667,450.0375,435.3375,485.5111111111112,417.5
2971,3163508.0,São José do Jacuri,31.0,MG,495.49090909090904,500.6583333333333,523.6666666666666,546.0999999999999,606.6666666666666
2972,3163607.0,São José do Mantimento,31.0,MG,516.325,586.775,513.35,564.625,740.0
2973,3163706.0,São Lourenço,31.0,MG,530.163309352518,546.0568493150685,543.3705479452055,609.2805755395683,703.4246575342465
2974,3163805.0,São Miguel do Anta,31.0,MG,479.3444444444445,514.8888888888889,497.81111111111113,528.7222222222222,615.5555555555555
2975,3163904.0,São Pedro da União,31.0,MG,557.8,563.8,588.1,679.4,680.0
2976,3164001.0,São Pedro dos Ferros,31.0,MG,467.245,470.43500000000006,459.33000000000004,434.91,426.0
2977,3164100.0,São Pedro do Suaçuí,31.0,MG,460.0,456.475,508.55,495.225,510.0
2978,3164209.0,São Romão,31.0,MG,461.79999999999995,509.8,472.6666666666667,540.4166666666666,480.0
2979,3164308.0,São Roque de Minas,31.0,MG,543.2222222222222,562.5666666666667,548.7888888888889,598.1444444444445,701.1111111111111
2980,3164407.0,São Sebastião da Bela Vista,31.0,MG,468.73999999999995,517.6600000000001,509.05,523.9,512.0
2981,3164431.0,São Sebastião da Vargem Alegre,31.0,MG,491.78888888888895,472.21111111111105,502.6000000000001,515.0222222222222,557.7777777777778
2982,3164472.0,São Sebastião do Anta,31.0,MG,415.22222222222223,498.12,498.91999999999996,451.8777777777778,584.0
2983,3164506.0,São Sebastião do Maranhão,31.0,MG,532.08,538.65,535.4583333333334,625.76,618.3333333333334
2984,3164605.0,São Sebastião do Oeste,31.0,MG,463.1111111111111,488.5,477.0944444444445,484.01666666666665,548.8888888888889
2985,3164704.0,São Sebastião do Paraíso,31.0,MG,526.6808080808081,547.1700980392156,539.6754901960785,587.9555555555555,679.2156862745098
2986,3164803.0,São Sebastião do Rio Preto,31.0,MG,434.3,453.0,403.95000000000005,387.85,0.0
2987,3164902.0,São Sebastião do Rio Verde,31.0,MG,495.8,541.9857142857143,524.0428571428572,565.2857142857143,631.4285714285714
2988,3165008.0,São Tiago,31.0,MG,492.35,516.0,494.76071428571424,549.3807692307693,664.2857142857143
2989,3165107.0,São Tomás de Aquino,31.0,MG,487.54615384615386,514.1714285714286,507.79285714285714,552.5615384615385,702.8571428571429
2990,3165206.0,São Tomé das Letras,31.0,MG,551.45,523.05,525.75,449.75,570.0
2991,3165305.0,São Vicente de Minas,31.0,MG,525.6272727272727,515.3000000000001,530.1166666666667,581.4090909090909,695.0
2992,3165404.0,Sapucaí-Mirim,31.0,MG,491.05,429.5,471.95,482.5,630.0
2993,3165503.0,Sardoá,31.0,MG,472.7666666666667,452.3,429.9666666666667,500.8333333333333,493.3333333333333
2994,3165537.0,Sarzedo,31.0,MG,501.98775510204086,519.525,518.5615384615385,520.5612244897959,588.0769230769231
2995,3165552.0,Setubinha,31.0,MG,445.1642857142857,477.43333333333334,470.1333333333333,432.25,529.3333333333334
2996,3165560.0,Sem-Peixe,31.0,MG,498.9142857142857,541.4875,512.6875,610.842857142857,615.0
2997,3165578.0,Senador Amaral,31.0,MG,400.14285714285717,443.09999999999997,498.24285714285713,404.14285714285717,477.14285714285717
2998,3165602.0,Senador Cortes,31.0,MG,451.37142857142857,459.0444444444444,424.4888888888889,443.2857142857143,240.0
2999,3165701.0,Senador Firmino,31.0,MG,520.7875,539.18125,532.29375,604.4625,688.75
3000,3165800.0,Senador José Bento,31.0,MG,559.3,535.0,511.6,670.7,660.0
3001,3165909.0,Senador Modestino Gonçalves,31.0,MG,421.0411764705882,486.93529411764706,468.9294117647059,467.22941176470584,508.2352941176471
3002,3166006.0,Senhora de Oliveira,31.0,MG,510.075,514.95,520.15,580.3625,662.5
3003,3166105.0,Senhora do Porto,31.0,MG,472.0,577.6,545.1,517.6,520.0
3004,3166204.0,Senhora dos Remédios,31.0,MG,464.5375,496.0888888888889,508.85555555555555,603.2375,555.5555555555555
3005,3166303.0,Sericita,31.0,MG,512.72,483.06666666666666,485.9666666666667,548.9,766.6666666666666
3006,3166402.0,Seritinga,31.0,MG,516.2428571428571,550.3,535.9142857142857,580.1857142857143,720.0
3007,3166501.0,Serra Azul de Minas,31.0,MG,457.84999999999997,523.85,505.7,444.70000000000005,490.0
3008,3166709.0,Serra dos Aimorés,31.0,MG,465.61875,509.46666666666664,509.1333333333333,499.3125,625.3333333333334
3009,3166808.0,Serra do Salitre,31.0,MG,481.0642857142857,499.0733333333334,514.5933333333334,538.7357142857143,478.6666666666667
3010,3166907.0,Serrania,31.0,MG,476.54499999999996,493.83809523809526,491.7904761904762,502.28999999999996,572.3809523809524
3011,3166956.0,Serranópolis de Minas,31.0,MG,447.09999999999997,426.6333333333334,434.2,399.76666666666665,386.6666666666667
3012,3167103.0,Serro,31.0,MG,494.4878787878788,533.9878787878788,526.0454545454545,563.0727272727273,670.3030303030303
3013,3167202.0,Sete Lagoas,31.0,MG,542.4933846153847,566.7629685157422,549.764167916042,622.8786153846154,743.688155922039
3014,3167301.0,Silveirânia,31.0,MG,497.025,522.45,515.85,507.15000000000003,570.0
3015,3167400.0,Silvianópolis,31.0,MG,433.4666666666667,498.3333333333333,470.23333333333335,420.3666666666666,493.3333333333333
3016,3167608.0,Simonésia,31.0,MG,508.08750000000003,511.12222222222226,495.27777777777777,514.1999999999999,617.7777777777778
3017,3167707.0,Sobrália,31.0,MG,497.6714285714285,535.825,506.3875,509.25714285714287,590.0
3018,3167806.0,Soledade de Minas,31.0,MG,431.43999999999994,477.3333333333333,484.15000000000003,535.62,623.3333333333334
3019,3167905.0,Tabuleiro,31.0,MG,503.5,529.8,551.5,407.1,480.0
3020,3168002.0,Taiobeiras,31.0,MG,503.223595505618,532.1924731182796,523.4956989247312,568.4831460674158,684.7311827956989
3021,3168051.0,Taparuba,31.0,MG,490.77,503.03999999999996,503.01000000000005,519.3199999999999,582.0
3022,3168200.0,Tapiraí,31.0,MG,506.42857142857144,521.2714285714286,506.91428571428565,548.9285714285714,594.2857142857143
3023,3168309.0,Taquaraçu de Minas,31.0,MG,478.6666666666667,552.6,542.5333333333333,617.8333333333334,773.3333333333334
3024,3168408.0,Tarumirim,31.0,MG,482.758064516129,509.4617647058824,516.0,536.816129032258,625.2941176470588
3025,3168507.0,Teixeiras,31.0,MG,518.9388888888889,538.25,515.8100000000001,541.8333333333334,612.0
3026,3168606.0,Teófilo Otoni,31.0,MG,507.4002645502645,538.7729323308271,529.5498746867167,563.8126984126984,656.9924812030075
3027,3168705.0,Timóteo,31.0,MG,542.1458181818182,570.6945848375451,556.35559566787,636.224,754.2960288808664
3028,3168804.0,Tiradentes,31.0,MG,504.85,545.05,501.3,551.05,610.0
3029,3168903.0,Tiros,31.0,MG,522.8333333333334,567.0166666666667,538.6833333333333,602.2833333333333,673.3333333333334
3030,3169000.0,Tocantins,31.0,MG,535.9095238095239,544.7952380952381,532.5619047619048,621.3619047619047,790.4761904761905
3031,3169059.0,Tocos do Moji,31.0,MG,488.37,482.20909090909095,511.0363636363636,588.67,649.0909090909091
3032,3169109.0,Toledo,31.0,MG,470.88571428571424,491.10714285714283,489.64285714285717,489.5785714285715,502.85714285714283
3033,3169208.0,Tombos,31.0,MG,493.2307692307692,506.9230769230769,512.7615384615384,484.5076923076923,630.7692307692307
3034,3169307.0,Três Corações,31.0,MG,519.2247191011236,546.6829670329671,551.2692307692307,597.1837078651686,745.4945054945055
3035,3169356.0,Três Marias,31.0,MG,501.7440677966102,519.2177419354839,516.3596774193549,541.4474576271186,622.258064516129
3036,3169406.0,Três Pontas,31.0,MG,492.18790322580645,511.8542635658915,513.7906976744187,548.0991935483871,635.968992248062
3037,3169505.0,Tumiritinga,31.0,MG,465.39,480.27272727272725,476.69090909090914,499.35,607.2727272727273
3038,3169604.0,Tupaciguara,31.0,MG,487.3032258064516,503.540579710145,498.8652173913043,516.7516129032258,544.3478260869565
3039,3169703.0,Turmalina,31.0,MG,484.9566666666667,518.6516129032258,517.7677419354839,540.4033333333333,591.6129032258065
3040,3169802.0,Turvolândia,31.0,MG,485.6,528.55,513.25,512.875,670.0
3041,3169901.0,Ubá,31.0,MG,537.1209068010075,556.1430317848411,541.1753056234719,608.8458438287154,729.7310513447433
3042,3170008.0,Ubaí,31.0,MG,494.88571428571424,470.1777777777778,460.20000000000005,478.69999999999993,466.6666666666667
3043,3170057.0,Ubaporanga,31.0,MG,484.9653846153846,519.6964285714286,496.61785714285713,538.9,648.5714285714286
3044,3170107.0,Uberaba,31.0,MG,530.6834239130435,556.6942932396839,545.5143107989464,596.3922101449275,707.5680421422301
3045,3170206.0,Uberlândia,31.0,MG,526.5237485886338,552.9980306345733,543.5737782640408,589.1640195709447,706.0247994164844
3046,3170305.0,Umburatiba,31.0,MG,488.93333333333334,473.625,454.825,480.93333333333334,455.0
3047,3170404.0,Unaí,31.0,MG,523.870403587444,544.6350877192982,537.1986842105264,574.8286995515696,685.3508771929825
3048,3170438.0,União de Minas,31.0,MG,463.24285714285713,453.5142857142857,459.2857142857143,461.1714285714285,440.0
3049,3170479.0,Uruana de Minas,31.0,MG,420.67777777777775,476.18999999999994,455.08000000000004,422.2888888888889,508.0
3050,3170503.0,Urucânia,31.0,MG,472.6857142857143,477.8125,487.6875,467.2571428571428,552.5
3051,3170529.0,Urucuia,31.0,MG,482.3,466.8333333333333,475.72222222222223,470.4421052631579,525.5555555555555
3052,3170578.0,Vargem Alegre,31.0,MG,466.68125,504.7,489.8529411764706,489.28125,555.2941176470588
3053,3170602.0,Vargem Bonita,31.0,MG,524.15,425.2,490.0,549.55,640.0
3054,3170651.0,Vargem Grande do Rio Pardo,31.0,MG,516.4833333333333,530.2333333333333,511.45,554.4333333333333,620.0
3055,3170701.0,Varginha,31.0,MG,547.4770354906054,574.5032064128256,558.3114228456915,636.5427974947808,742.4448897795592
3056,3170750.0,Varjão de Minas,31.0,MG,495.975,538.68,550.8,555.0,640.0
3057,3170800.0,Várzea da Palma,31.0,MG,480.44615384615383,498.1547169811321,496.79811320754715,527.3807692307693,606.7924528301887
3058,3170909.0,Varzelândia,31.0,MG,445.48387096774195,477.509375,475.55625,489.49032258064517,570.0
3059,3171006.0,Vazante,31.0,MG,515.6307692307691,541.2774999999999,509.70500000000004,566.7179487179487,716.0
3060,3171030.0,Verdelândia,31.0,MG,450.68333333333334,473.0083333333334,455.9666666666667,463.1666666666667,543.3333333333334
3061,3171071.0,Veredinha,31.0,MG,489.44000000000005,508.025,510.95500000000004,511.68499999999995,573.0
3062,3171105.0,Veríssimo,31.0,MG,505.0,514.5833333333334,477.95,484.43333333333334,386.6666666666667
3063,3171154.0,Vermelho Novo,31.0,MG,516.24,555.40625,528.1125,592.12,682.5
3064,3171204.0,Vespasiano,31.0,MG,512.9307086614173,534.922962962963,531.7955555555556,553.6614173228346,604.1481481481482
3065,3171303.0,Viçosa,31.0,MG,581.5407821229051,596.6271719038817,572.4029574861368,675.9703910614525,800.9981515711645
3066,3171402.0,Vieiras,31.0,MG,503.16,519.92,531.4,531.2,684.0
3067,3171501.0,Mathias Lobato,31.0,MG,384.56666666666666,391.9666666666667,448.3333333333333,456.26666666666665,446.6666666666667
3068,3171600.0,Virgem da Lapa,31.0,MG,477.223076923077,481.54615384615386,478.12307692307695,519.9923076923077,698.4615384615385
3069,3171709.0,Virgínia,31.0,MG,396.85,506.04999999999995,511.0,555.75,540.0
3070,3171808.0,Virginópolis,31.0,MG,490.0,523.575,511.2,542.7,685.0
3071,3171907.0,Virgolândia,31.0,MG,490.41999999999996,481.93999999999994,485.36,506.64,756.0
3072,3172004.0,Visconde do Rio Branco,31.0,MG,503.64747474747475,523.9078431372549,512.942156862745,544.3181818181819,633.9215686274509
3073,3172103.0,Volta Grande,31.0,MG,362.34999999999997,475.4714285714286,440.2714285714286,456.98333333333335,411.42857142857144
3074,3172202.0,Wenceslau Braz,31.0,MG,553.675,627.0,576.525,653.2,760.0
3075,3200102.0,Afonso Cláudio,32.0,ES,478.2651515151515,497.9802816901408,497.4366197183099,519.3424242424243,587.6056338028169
3076,3200136.0,Águia Branca,32.0,ES,459.90384615384613,489.3346153846154,476.86538461538464,492.9788461538462,605.7692307692307
3077,3200169.0,Água Doce do Norte,32.0,ES,466.6969696969697,475.20512820512823,477.43589743589746,466.61515151515147,469.2307692307692
3078,3200201.0,Alegre,32.0,ES,509.5808695652174,535.8604347826086,517.1886956521739,558.1134782608696,670.7826086956521
